,A,AG,AL,AU,B,BU,C,CF,CS,CU,CY,FG,FU,HC,I,J,JM,L,M,MA,NI,OI,P,PB,PP,RB,RM,RU,SN,SR,TA,V,Y,ZC,ZN
2015-01-21,A1505,AG1506,AL1503,AU1506,B1505,BU1506,C1505,CF1505,CS1505,CU1503,,FG1506,,HC1505,I1505,J1505,JM1505,L1505,M1505,MA1506,,OI1505,P1505,PB1503,PP1505,RB1505,RM1505,RU1505,,SR1505,TA1505,V1505,Y1505,,ZN1503
2015-01-22,A1505,AG1506,AL1503,AU1506,B1505,BU1506,C1505,CF1505,CS1505,CU1503,,FG1506,,HC1505,I1505,J1505,JM1505,L1505,M1505,MA1506,,OI1505,P1505,PB1503,PP1505,RB1505,RM1505,RU1505,,SR1505,TA1505,V1505,Y1505,,ZN1503
2015-01-23,A1505,AG1506,AL1503,AU1506,B1505,BU1506,C1505,CF1505,CS1505,CU1503,,FG1506,,HC1505,I1505,J1505,JM1505,L1505,M1505,MA1506,,OI1505,P1505,PB1503,PP1505,RB1505,RM1505,RU1505,,SR1505,TA1505,V1505,Y1505,,ZN1503
2015-01-26,A1505,AG1506,AL1503,AU1506,B1505,BU1506,C1505,CF1505,CS1505,CU1504,,FG1506,,HC1505,I1505,J1505,JM1505,L1505,M1505,MA1506,,OI1505,P1505,PB1503,PP1505,RB1505,RM1505,RU1505,,SR1505,TA1505,V1505,Y1505,,ZN1503
2015-01-27,A1505,AG1506,AL1503,AU1506,B1505,BU1506,C1505,CF1505,CS1505,CU1504,,FG1506,,HC1505,I1505,J1505,JM1505,L1505,M1505,MA1506,,OI1505,P1505,PB1503,PP1505,RB1505,RM1505,RU1505,,SR1505,TA1505,V1505,Y1505,,ZN1504
2015-01-28,A1505,AG1506,AL1504,AU1506,B1505,BU1506,C1509,CF1505,CS1505,CU1504,,FG1506,,HC1505,I1505,J1505,JM1505,L1505,M1505,MA1506,,OI1505,P1505,PB1503,PP1505,RB1505,RM1505,RU1505,,SR1505,TA1505,V1505,Y1505,,ZN1504
2015-01-29,A1505,AG1506,AL1504,AU1506,B1505,BU1506,C1509,CF1505,CS1505,CU1504,,FG1506,,HC1505,I1505,J1505,JM1505,L1505,M1505,MA1506,,OI1505,P1505,PB1503,PP1505,RB1505,RM1505,RU1505,,SR1505,TA1505,V1505,Y1505,,ZN1504
2015-01-30,A1505,AG1506,AL1504,AU1506,B1505,BU1506,C1509,CF1505,CS1505,CU1504,,FG1506,,HC1505,I1505,J1505,JM1505,L1505,M1505,MA1506,,OI1505,P1505,PB1503,PP1505,RB1505,RM1505,RU1505,,SR1505,TA1505,V1505,Y1505,,ZN1504
2015-02-02,A1505,AG1506,AL1504,AU1506,B1505,BU1506,C1509,CF1505,CS1505,CU1504,,FG1506,,HC1505,I1505,J1505,JM1505,L1505,M1505,MA1506,,OI1505,P1505,PB1503,PP1505,RB1505,RM1505,RU1505,,SR1505,TA1505,V1505,Y1505,,ZN1504
2015-02-03,A1505,AG1506,AL1504,AU1506,B1505,BU1506,C1509,CF1505,CS1505,CU1504,,FG1506,,HC1505,I1505,J1505,JM1505,L1505,M1505,MA1506,,OI1505,P1505,PB1504,PP1505,RB1505,RM1505,RU1505,,SR1505,TA1505,V1505,Y1505,,ZN1504
2015-02-04,A1505,AG1506,AL1504,AU1506,B1505,BU1506,C1509,CF1505,CS1505,CU1504,,FG1506,,HC1505,I1505,J1505,JM1505,L1505,M1505,MA1506,,OI1505,P1505,PB1504,PP1505,RB1505,RM1505,RU1505,,SR1505,TA1505,V1505,Y1505,,ZN1504
2015-02-05,A1505,AG1506,AL1504,AU1506,B1505,BU1506,C1509,CF1505,CS1505,CU1504,,FG1506,,HC1505,I1505,J1505,JM1505,L1505,M1505,MA1506,,OI1505,P1505,PB1504,PP1505,RB1505,RM1505,RU1505,,SR1505,TA1505,V1505,Y1505,,ZN1504
2015-02-06,A1505,AG1506,AL1504,AU1506,B1505,BU1506,C1509,CF1505,CS1505,CU1504,,FG1506,,HC1505,I1505,J1505,JM1505,L1505,M1505,MA1506,,OI1505,P1505,PB1504,PP1505,RB1505,RM1505,RU1505,,SR1505,TA1505,V1505,Y1505,,ZN1504
2015-02-09,A1505,AG1506,AL1504,AU1506,B1505,BU1506,C1509,CF1505,CS1505,CU1504,,FG1506,,HC1505,I1505,J1505,JM1505,L1505,M1505,MA1506,,OI1505,P1505,PB1504,PP1505,RB1505,RM1505,RU1505,,SR1505,TA1505,V1505,Y1505,,ZN1504
2015-02-10,A1505,AG1506,AL1504,AU1506,B1505,BU1506,C1509,CF1505,CS1505,CU1504,,FG1506,,HC1505,I1505,J1505,JM1505,L1505,M1505,MA1506,,OI1505,P1505,PB1504,PP1505,RB1505,RM1505,RU1505,,SR1505,TA1505,V1505,Y1505,,ZN1504
2015-02-11,A1505,AG1506,AL1504,AU1506,B1505,BU1506,C1509,CF1505,CS1505,CU1504,,FG1506,,HC1505,I1505,J1505,JM1505,L1505,M1505,MA1506,,OI1505,P1505,PB1504,PP1505,RB1505,RM1505,RU1505,,SR1505,TA1505,V1505,Y1505,,ZN1504
2015-02-12,A1505,AG1506,AL1504,AU1506,B1505,BU1506,C1509,CF1505,CS1505,CU1504,,FG1506,,HC1505,I1505,J1505,JM1505,L1505,M1505,MA1506,,OI1505,P1505,PB1504,PP1505,RB1505,RM1505,RU1505,,SR1505,TA1505,V1505,Y1505,,ZN1504
2015-02-13,A1505,AG1506,AL1504,AU1506,B1505,BU1506,C1509,CF1505,CS1505,CU1504,,FG1506,,HC1505,I1505,J1505,JM1505,L1505,M1505,MA1506,,OI1505,P1505,PB1504,PP1505,RB1505,RM1505,RU1505,,SR1505,TA1505,V1505,Y1505,,ZN1504
2015-02-16,A1505,AG1506,AL1504,AU1506,B1505,BU1506,C1509,CF1505,CS1505,CU1504,,FG1506,,HC1505,I1505,J1505,JM1505,L1505,M1505,MA1506,,OI1505,P1505,PB1504,PP1505,RB1505,RM1505,RU1505,,SR1509,TA1505,V1505,Y1505,,ZN1504
2015-02-17,A1505,AG1506,AL1504,AU1506,B1505,BU1506,C1509,CF1505,CS1505,CU1504,,FG1506,,HC1505,I1505,J1505,JM1505,L1505,M1505,MA1506,,OI1505,P1505,PB1504,PP1505,RB1505,RM1505,RU1505,,SR1509,TA1505,V1505,Y1505,,ZN1504
2015-02-25,A1505,AG1506,AL1504,AU1506,B1505,BU1506,C1509,CF1505,CS1505,CU1504,,FG1506,,HC1505,I1505,J1505,JM1505,L1505,M1505,MA1506,,OI1505,P1505,PB1504,PP1505,RB1505,RM1505,RU1505,,SR1509,TA1505,V1505,Y1505,,ZN1504
2015-02-26,A1505,AG1506,AL1504,AU1506,B1505,BU1506,C1509,CF1505,CS1505,CU1505,,FG1506,,HC1505,I1505,J1505,JM1505,L1505,M1505,MA1506,,OI1505,P1505,PB1504,PP1505,RB1505,RM1505,RU1505,,SR1509,TA1505,V1505,Y1505,,ZN1505
2015-02-27,A1505,AG1506,AL1504,AU1506,B1505,BU1506,C1509,CF1505,CS1505,CU1505,,FG1506,,HC1505,I1505,J1505,JM1505,L1505,M1505,MA1506,,OI1505,P1505,PB1504,PP1505,RB1505,RM1505,RU1505,,SR1509,TA1505,V1505,Y1505,,ZN1505
2015-03-02,A1505,AG1506,AL1505,AU1506,B1505,BU1506,C1509,CF1505,CS1505,CU1505,,FG1506,,HC1505,I1505,J1505,JM1505,L1505,M1509,MA1506,,OI1505,P1505,PB1504,PP1505,RB1505,RM1505,RU1505,,SR1509,TA1505,V1505,Y1505,,ZN1505
2015-03-03,A1505,AG1506,AL1505,AU1506,B1505,BU1506,C1509,CF1505,CS1505,CU1505,,FG1506,,HC1505,I1505,J1505,JM1505,L1505,M1509,MA1506,,OI1505,P1505,PB1504,PP1505,RB1505,RM1505,RU1509,,SR1509,TA1505,V1505,Y1505,,ZN1505
2015-03-04,A1505,AG1506,AL1505,AU1506,B1505,BU1506,C1509,CF1505,CS1505,CU1505,,FG1506,,HC1505,I1505,J1505,JM1505,L1505,M1509,MA1506,,OI1505,P1505,PB1504,PP1505,RB1505,RM1509,RU1509,,SR1509,TA1505,V1505,Y1509,,ZN1505
2015-03-05,A1505,AG1506,AL1505,AU1506,B1505,BU1506,C1509,CF1505,CS1505,CU1505,,FG1506,,HC1505,I1505,J1505,JM1505,L1505,M1509,MA1506,,OI1505,P1505,PB1505,PP1505,RB1505,RM1509,RU1509,,SR1509,TA1505,V1505,Y1509,,ZN1505
2015-03-06,A1505,AG1506,AL1505,AU1506,B1505,BU1506,C1509,CF1505,CS1505,CU1505,,FG1506,,HC1505,I1505,J1505,JM1505,L1505,M1509,MA1506,,OI1505,P1505,PB1505,PP1505,RB1505,RM1509,RU1509,,SR1509,TA1505,V1505,Y1509,,ZN1505
2015-03-09,A1505,AG1506,AL1505,AU1506,B1505,BU1506,C1509,CF1505,CS1505,CU1505,,FG1506,,HC1505,I1509,J1505,JM1505,L1505,M1509,MA1506,,OI1505,P1505,PB1505,PP1505,RB1505,RM1509,RU1509,,SR1509,TA1505,V1505,Y1509,,ZN1505
2015-03-10,A1505,AG1506,AL1505,AU1506,B1505,BU1506,C1509,CF1505,CS1505,CU1505,,FG1506,,HC1505,I1509,J1505,JM1505,L1505,M1509,MA1506,,OI1505,P1509,PB1505,PP1505,RB1505,RM1509,RU1509,,SR1509,TA1505,V1505,Y1509,,ZN1505
2015-03-11,A1505,AG1506,AL1505,AU1506,B1505,BU1506,C1509,CF1505,CS1505,CU1505,,FG1506,,HC1505,I1509,J1505,JM1505,L1505,M1509,MA1506,,OI1509,P1509,PB1505,PP1505,RB1505,RM1509,RU1509,,SR1509,TA1505,V1505,Y1509,,ZN1505
2015-03-12,A1505,AG1506,AL1505,AU1506,B1505,BU1506,C1509,CF1505,CS1505,CU1505,,FG1506,,HC1505,I1509,J1505,JM1505,L1505,M1509,MA1506,,OI1509,P1509,PB1505,PP1505,RB1510,RM1509,RU1509,,SR1509,TA1505,V1505,Y1509,,ZN1505
2015-03-13,A1505,AG1506,AL1505,AU1506,B1505,BU1506,C1509,CF1505,CS1505,CU1505,,FG1506,,HC1505,I1509,J1505,JM1505,L1505,M1509,MA1506,,OI1509,P1509,PB1505,PP1505,RB1510,RM1509,RU1509,,SR1509,TA1505,V1505,Y1509,,ZN1505
2015-03-16,A1505,AG1506,AL1505,AU1506,B1505,BU1506,C1509,CF1505,CS1505,CU1505,,FG1506,,HC1505,I1509,J1505,JM1505,L1505,M1509,MA1506,,OI1509,P1509,PB1505,PP1509,RB1510,RM1509,RU1509,,SR1509,TA1505,V1505,Y1509,,ZN1505
2015-03-17,A1505,AG1506,AL1505,AU1506,B1505,BU1506,C1509,CF1505,CS1505,CU1505,,FG1506,,HC1505,I1509,J1505,JM1505,L1505,M1509,MA1506,,OI1509,P1509,PB1505,PP1509,RB1510,RM1509,RU1509,,SR1509,TA1505,V1505,Y1509,,ZN1505
2015-03-18,A1505,AG1506,AL1505,AU1506,B1505,BU1506,C1509,CF1505,CS1505,CU1505,,FG1506,,HC1505,I1509,J1505,JM1505,L1505,M1509,MA1506,,OI1509,P1509,PB1505,PP1509,RB1510,RM1509,RU1509,,SR1509,TA1505,V1505,Y1509,,ZN1505
2015-03-19,A1505,AG1506,AL1505,AU1506,B1505,BU1506,C1509,CF1505,CS1505,CU1505,,FG1506,,HC1505,I1509,J1505,JM1505,L1509,M1509,MA1506,,OI1509,P1509,PB1505,PP1509,RB1510,RM1509,RU1509,,SR1509,TA1505,V1505,Y1509,,ZN1505
2015-03-20,A1505,AG1506,AL1505,AU1506,B1505,BU1506,C1509,CF1505,CS1505,CU1505,,FG1506,,HC1505,I1509,J1505,JM1505,L1509,M1509,MA1506,,OI1509,P1509,PB1505,PP1509,RB1510,RM1509,RU1509,,SR1509,TA1505,V1505,Y1509,,ZN1505
2015-03-23,A1505,AG1506,AL1505,AU1506,B1505,BU1506,C1509,CF1509,CS1505,CU1505,,FG1506,,HC1505,I1509,J1505,JM1505,L1509,M1509,MA1506,,OI1509,P1509,PB1505,PP1509,RB1510,RM1509,RU1509,,SR1509,TA1505,V1505,Y1509,,ZN1505
2015-03-24,A1505,AG1506,AL1506,AU1506,B1505,BU1506,C1509,CF1509,CS1505,CU1506,,FG1506,,HC1505,I1509,J1505,JM1505,L1509,M1509,MA1506,,OI1509,P1509,PB1505,PP1509,RB1510,RM1509,RU1509,,SR1509,TA1505,V1505,Y1509,,ZN1505
2015-03-25,A1505,AG1506,AL1506,AU1506,B1505,BU1506,C1509,CF1509,CS1505,CU1506,,FG1506,,HC1505,I1509,J1505,JM1505,L1509,M1509,MA1506,,OI1509,P1509,PB1505,PP1509,RB1510,RM1509,RU1509,,SR1509,TA1505,V1505,Y1509,,ZN1506
2015-03-26,A1505,AG1506,AL1506,AU1506,B1505,BU1506,C1509,CF1509,CS1505,CU1506,,FG1506,,HC1505,I1509,J1505,JM1505,L1509,M1509,MA1506,,OI1509,P1509,PB1505,PP1509,RB1510,RM1509,RU1509,,SR1509,TA1505,V1505,Y1509,,ZN1506
2015-03-27,A1505,AG1506,AL1506,AU1506,B1505,BU1506,C1509,CF1509,CS1505,CU1506,,FG1506,,HC1505,I1509,J1505,JM1505,L1509,M1509,MA1506,NI1507,OI1509,P1509,PB1505,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1505,V1505,Y1509,,ZN1506
2015-03-30,A1505,AG1506,AL1506,AU1506,B1505,BU1506,C1509,CF1509,CS1505,CU1506,,FG1506,,HC1505,I1509,J1509,JM1505,L1509,M1509,MA1506,NI1507,OI1509,P1509,PB1505,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1505,V1509,Y1509,,ZN1506
2015-03-31,A1505,AG1506,AL1506,AU1506,B1505,BU1506,C1509,CF1509,CS1505,CU1506,,FG1506,,HC1505,I1509,J1509,JM1509,L1509,M1509,MA1506,NI1507,OI1509,P1509,PB1505,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,,ZN1506
2015-04-01,A1505,AG1506,AL1506,AU1506,B1505,BU1506,C1509,CF1509,CS1505,CU1506,,FG1506,,HC1505,I1509,J1509,JM1509,L1509,M1509,MA1506,NI1507,OI1509,P1509,PB1506,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,,ZN1506
2015-04-02,A1505,AG1506,AL1506,AU1506,B1505,BU1506,C1509,CF1509,CS1505,CU1506,,FG1506,,HC1505,I1509,J1509,JM1509,L1509,M1509,MA1506,NI1507,OI1509,P1509,PB1506,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,,ZN1506
2015-04-03,A1505,AG1506,AL1506,AU1506,B1505,BU1506,C1509,CF1509,CS1505,CU1506,,FG1506,,HC1505,I1509,J1509,JM1509,L1509,M1509,MA1506,NI1507,OI1509,P1509,PB1506,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,,ZN1506
2015-04-07,A1505,AG1506,AL1506,AU1506,B1505,BU1506,C1509,CF1509,CS1509,CU1506,,FG1506,,HC1505,I1509,J1509,JM1509,L1509,M1509,MA1506,NI1507,OI1509,P1509,PB1506,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,,ZN1506
2015-04-08,A1505,AG1506,AL1506,AU1506,B1505,BU1506,C1509,CF1509,CS1509,CU1506,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1506,NI1507,OI1509,P1509,PB1506,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,,ZN1506
2015-04-09,A1505,AG1506,AL1506,AU1506,B1505,BU1506,C1509,CF1509,CS1509,CU1506,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1506,NI1507,OI1509,P1509,PB1506,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,,ZN1506
2015-04-10,A1505,AG1506,AL1506,AU1506,B1505,BU1506,C1509,CF1509,CS1509,CU1506,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1506,NI1507,OI1509,P1509,PB1506,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,,ZN1506
2015-04-13,A1505,AG1506,AL1506,AU1506,B1509,BU1506,C1509,CF1509,CS1509,CU1506,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1506,NI1507,OI1509,P1509,PB1506,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,,ZN1506
2015-04-14,A1505,AG1506,AL1506,AU1506,B1509,BU1506,C1509,CF1509,CS1509,CU1506,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1506,NI1507,OI1509,P1509,PB1506,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,,ZN1506
2015-04-15,A1509,AG1506,AL1506,AU1506,B1509,BU1506,C1509,CF1509,CS1509,CU1506,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1506,NI1507,OI1509,P1509,PB1506,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,,ZN1506
2015-04-16,A1509,AG1506,AL1506,AU1506,B1509,BU1506,C1509,CF1509,CS1509,CU1506,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1506,NI1507,OI1509,P1509,PB1506,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,,ZN1506
2015-04-17,A1509,AG1506,AL1506,AU1506,B1509,BU1506,C1509,CF1509,CS1509,CU1506,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1509,NI1507,OI1509,P1509,PB1506,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,,ZN1506
2015-04-20,A1509,AG1506,AL1506,AU1506,B1509,BU1506,C1509,CF1509,CS1509,CU1506,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1509,NI1507,OI1509,P1509,PB1506,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,,ZN1506
2015-04-21,A1509,AG1506,AL1506,AU1506,B1509,BU1506,C1509,CF1509,CS1509,CU1506,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1509,NI1507,OI1509,P1509,PB1506,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,,ZN1506
2015-04-22,A1509,AG1506,AL1506,AU1506,B1509,BU1506,C1509,CF1509,CS1509,CU1506,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1509,NI1507,OI1509,P1509,PB1506,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,,ZN1506
2015-04-23,A1509,AG1506,AL1506,AU1506,B1509,BU1506,C1509,CF1509,CS1509,CU1506,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1509,NI1507,OI1509,P1509,PB1506,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,,ZN1506
2015-04-24,A1509,AG1506,AL1507,AU1506,B1509,BU1506,C1509,CF1509,CS1509,CU1506,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1509,NI1507,OI1509,P1509,PB1506,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,,ZN1507
2015-04-27,A1509,AG1506,AL1507,AU1506,B1509,BU1506,C1509,CF1509,CS1509,CU1506,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1509,NI1507,OI1509,P1509,PB1506,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,,ZN1507
2015-04-28,A1509,AG1506,AL1507,AU1506,B1509,BU1506,C1509,CF1509,CS1509,CU1507,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1509,NI1507,OI1509,P1509,PB1506,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,,ZN1507
2015-04-29,A1509,AG1506,AL1507,AU1506,B1509,BU1506,C1509,CF1509,CS1509,CU1507,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1509,NI1507,OI1509,P1509,PB1506,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,,ZN1507
2015-04-30,A1509,AG1506,AL1507,AU1506,B1509,BU1506,C1509,CF1509,CS1509,CU1507,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1509,NI1507,OI1509,P1509,PB1506,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,,ZN1507
2015-05-04,A1509,AG1506,AL1507,AU1506,B1509,BU1506,C1509,CF1509,CS1509,CU1507,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1509,NI1507,OI1509,P1509,PB1506,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,,ZN1507
2015-05-05,A1509,AG1506,AL1507,AU1506,B1509,BU1506,C1509,CF1509,CS1509,CU1507,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1509,NI1507,OI1509,P1509,PB1506,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,,ZN1507
2015-05-06,A1509,AG1506,AL1507,AU1506,B1509,BU1506,C1509,CF1509,CS1509,CU1507,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1509,NI1507,OI1509,P1509,PB1506,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,,ZN1507
2015-05-07,A1509,AG1512,AL1507,AU1506,B1509,BU1506,C1509,CF1509,CS1509,CU1507,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1509,NI1507,OI1509,P1509,PB1507,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,,ZN1507
2015-05-08,A1509,AG1512,AL1507,AU1506,B1509,BU1506,C1509,CF1509,CS1509,CU1507,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1509,NI1507,OI1509,P1509,PB1507,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,,ZN1507
2015-05-11,A1509,AG1512,AL1507,AU1506,B1509,BU1506,C1509,CF1509,CS1509,CU1507,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1509,NI1507,OI1509,P1509,PB1507,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,,ZN1507
2015-05-12,A1509,AG1512,AL1507,AU1512,B1509,BU1506,C1509,CF1509,CS1509,CU1507,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1509,NI1507,OI1509,P1509,PB1507,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,,ZN1507
2015-05-13,A1509,AG1512,AL1507,AU1512,B1509,BU1506,C1509,CF1509,CS1509,CU1507,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1509,NI1507,OI1509,P1509,PB1507,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,,ZN1507
2015-05-14,A1509,AG1512,AL1507,AU1512,B1509,BU1506,C1509,CF1509,CS1509,CU1507,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1509,NI1507,OI1509,P1509,PB1507,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,,ZN1507
2015-05-15,A1509,AG1512,AL1507,AU1512,B1509,BU1506,C1509,CF1509,CS1509,CU1507,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1509,NI1507,OI1509,P1509,PB1507,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,,ZN1507
2015-05-18,A1509,AG1512,AL1507,AU1512,B1509,BU1506,C1509,CF1509,CS1509,CU1507,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1509,NI1507,OI1509,P1509,PB1507,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,ZC1605,ZN1507
2015-05-19,A1509,AG1512,AL1507,AU1512,B1509,BU1506,C1509,CF1509,CS1509,CU1507,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1509,NI1507,OI1509,P1509,PB1507,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,ZC1605,ZN1507
2015-05-20,A1509,AG1512,AL1507,AU1512,B1509,BU1506,C1509,CF1509,CS1509,CU1507,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1509,NI1507,OI1509,P1509,PB1507,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,ZC1605,ZN1507
2015-05-21,A1509,AG1512,AL1507,AU1512,B1509,BU1506,C1509,CF1509,CS1509,CU1507,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1509,NI1507,OI1509,P1509,PB1507,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,ZC1605,ZN1507
2015-05-22,A1509,AG1512,AL1507,AU1512,B1509,BU1506,C1509,CF1509,CS1509,CU1507,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1509,NI1507,OI1509,P1509,PB1507,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,ZC1605,ZN1507
2015-05-25,A1509,AG1512,AL1507,AU1512,B1509,BU1506,C1509,CF1509,CS1509,CU1507,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1509,NI1507,OI1509,P1509,PB1507,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,ZC1605,ZN1507
2015-05-26,A1509,AG1512,AL1507,AU1512,B1509,BU1506,C1509,CF1509,CS1509,CU1507,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1509,NI1507,OI1509,P1509,PB1507,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,ZC1605,ZN1508
2015-05-27,A1509,AG1512,AL1507,AU1512,B1509,BU1506,C1509,CF1509,CS1509,CU1508,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1509,NI1507,OI1509,P1509,PB1507,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,ZC1605,ZN1508
2015-05-28,A1509,AG1512,AL1508,AU1512,B1509,BU1506,C1509,CF1509,CS1509,CU1508,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1509,NI1507,OI1509,P1509,PB1507,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,ZC1605,ZN1508
2015-05-29,A1509,AG1512,AL1508,AU1512,B1509,BU1506,C1509,CF1509,CS1509,CU1508,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1509,NI1509,OI1509,P1509,PB1507,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,ZC1605,ZN1508
2015-06-01,A1509,AG1512,AL1508,AU1512,B1509,BU1509,C1509,CF1509,CS1509,CU1508,,FG1509,,HC1510,I1509,J1509,JM1509,L1509,M1509,MA1509,NI1509,OI1509,P1509,PB1507,PP1509,RB1510,RM1509,RU1509,SN1507,SR1509,TA1509,V1509,Y1509,ZC1605,ZN1508
